Posicao,name,IDHM1991,IDHMRenda1991,IDHMLongevidade1991,IDHMEducacao1991
1651,Barcarena,0.447,0.575,0.709,0.219
1651,Santa Isabel do Para,0.447,0.539,0.652,0.255
1651,Pau dos Ferros,0.447,0.563,0.659,0.240
1675,Salmourao,0.446,0.540,0.694,0.237
1675,Garuva,0.446,0.626,0.718,0.197
1675,Paiva,0.446,0.507,0.695,0.252
1675,Agua Doce,0.446,0.578,0.717,0.214
1675,Suzanapolis,0.446,0.604,0.721,0.204
1675,Campina Verde,0.446,0.594,0.754,0.198
1675,Paraopeba,0.446,0.562,0.688,0.230
1675,Ciriaco,0.446,0.550,0.700,0.230
1675,Bela Vista de Goias,0.446,0.600,0.679,0.218
1675,Sao Joao do Ivai,0.446,0.582,0.654,0.233
1675,Jarinu,0.446,0.661,0.676,0.198
1675,Sao Francisco de Sales,0.446,0.613,0.744,0.195
1675,Guaratuba,0.446,0.617,0.693,0.207
1675,Itirapua,0.446,0.585,0.728,0.208
1675,Navirai,0.446,0.609,0.716,0.203
1675,Itamogi,0.446,0.582,0.731,0.208
1675,Tapirai,0.446,0.579,0.677,0.226
1692,Maximiliano de Almeida,0.445,0.586,0.658,0.228
1692,Treze de Maio,0.445,0.569,0.747,0.208
1692,Igaracu do Tiete,0.445,0.651,0.726,0.186
1692,Cedro de Sao Joao,0.445,0.495,0.639,0.278
1692,Sao Domingos do Norte,0.445,0.530,0.648,0.257
1692,Pinhalzinho,0.445,0.652,0.729,0.185
1692,Santana do Deserto,0.445,0.528,0.718,0.232
1692,Ponte Serrada,0.445,0.536,0.705,0.233
1692,Francisco Alves,0.445,0.532,0.713,0.232
1692,Pojuca,0.445,0.553,0.629,0.253
1692,Nazare da Mata,0.445,0.519,0.635,0.268
1692,Aparecida de Goiania,0.445,0.584,0.658,0.229
1692,Sao Francisco de Assis,0.445,0.547,0.720,0.223
1692,Santa Lucia,0.445,0.671,0.712,0.184
1692,Sao Francisco,0.445,0.540,0.704,0.232
1692,Rio das Ostras,0.445,0.599,0.702,0.210
1692,Lontras,0.445,0.608,0.761,0.191
1692,Nova Alianca do Ivai,0.445,0.511,0.702,0.245
1692,Sao Pedro do Parana,0.445,0.499,0.702,0.251
1692,Bom Jesus dos Perdoes,0.445,0.679,0.688,0.189
1692,Porto Real,0.445,0.557,0.662,0.239
1692,Coronel Bicaco,0.445,0.543,0.716,0.226
1692,Cascalho Rico,0.445,0.587,0.727,0.206
1715,Parobe,0.444,0.628,0.760,0.183
1715,Putinga,0.444,0.556,0.734,0.215
1715,Maravilhas,0.444,0.606,0.684,0.211
1715,Planalto,0.444,0.538,0.699,0.233
1715,Rolante,0.444,0.580,0.727,0.207
1715,Pinhalao,0.444,0.528,0.648,0.255
1715,Porto Amazonas,0.444,0.521,0.666,0.252
1715,Imperatriz,0.444,0.570,0.593,0.259
1715,Centenario do Sul,0.444,0.586,0.674,0.222
1715,Crato,0.444,0.533,0.613,0.267
1715,Nova Xavantina,0.444,0.593,0.672,0.219
1715,Jandaia,0.444,0.589,0.690,0.215
1715,Bom Sucesso,0.444,0.545,0.721,0.222
1715,Pantano Grande,0.444,0.581,0.696,0.216
1715,Cabedelo,0.444,0.557,0.654,0.240
1715,Francisco Morato,0.444,0.644,0.667,0.204
1731,Elias Fausto,0.443,0.642,0.710,0.191
1731,Barra do Rio Azul,0.443,0.556,0.733,0.214
1731,Dois Vizinhos,0.443,0.581,0.693,0.216
1731,Abelardo Luz,0.443,0.555,0.751,0.209
1731,Sao Jose do Rio Claro,0.443,0.664,0.701,0.187
1731,Natercia,0.443,0.537,0.743,0.218
1731,Itaquaquecetuba,0.443,0.616,0.670,0.211
1731,Rio Bom,0.443,0.520,0.690,0.242
1731,Alvinopolis,0.443,0.548,0.694,0.228
1731,Vazante,0.443,0.588,0.686,0.215
1731,Tangara da Serra,0.443,0.631,0.669,0.206
1731,Espirito Santo do Dourado,0.443,0.554,0.718,0.218
1731,Herval,0.443,0.577,0.720,0.209
1731,Sao Joao Batista do Gloria,0.443,0.607,0.720,0.199
1745,Itamonte,0.442,0.542,0.737,0.216
1745,Apiai,0.442,0.576,0.677,0.222
1745,Santa Luzia,0.442,0.573,0.685,0.220
1745,Caratinga,0.442,0.567,0.688,0.221
1745,Agua Comprida,0.442,0.573,0.759,0.199
1745,Sao Pedro do Iguacu,0.442,0.542,0.721,0.221
1745,Pimenta,0.442,0.588,0.727,0.202
1745,Cristiano Otoni,0.442,0.513,0.714,0.235
1745,Santo Antonio do Pinhal,0.442,0.623,0.688,0.202
1745,Capao Bonito do Sul,0.442,0.518,0.650,0.257
1745,Caiaponia,0.442,0.599,0.702,0.206
1745,Estrela do Sul,0.442,0.561,0.728,0.212
1745,Porto Rico,0.442,0.530,0.690,0.236
1745,Nonoai,0.442,0.594,0.695,0.209
1745,Mirassol D'Oeste,0.442,0.631,0.637,0.215
1745,Matupa,0.442,0.666,0.639,0.203
1745,Itapeva,0.442,0.629,0.744,0.185
1745,Ibate,0.442,0.622,0.719,0.193
1745,Itai,0.442,0.603,0.698,0.205
1745,Douradina,0.442,0.598,0.664,0.218
1765,Paraiso do Sul,0.441,0.605,0.696,0.203
1765,Cristais Paulista,0.441,0.589,0.713,0.204
1765,Sao Joao do Sul,0.441,0.570,0.729,0.206
1765,Professor Jamil,0.441,0.545,0.635,0.247
1765,Timbe do Sul,0.441,0.573,0.729,0.206
1765,Sao Jose do Inhacora,0.441,0.517,0.750,0.221
1765,Sao Paulo das Missoes,0.441,0.492,0.717,0.243
1765,Nova America,0.441,0.522,0.621,0.265
1765,Nova Marilandia,0.441,0.628,0.639,0.214
1765,Goias,0.441,0.581,0.646,0.229
1765,Papanduva,0.441,0.537,0.687,0.233
1765,Andrelandia,0.441,0.543,0.657,0.240
1765,Marataizes,0.441,0.577,0.654,0.227
1765,Petrolandia,0.441,0.571,0.717,0.210
1765,Ribeirao Corrente,0.441,0.564,0.711,0.214
1765,Alagoa,0.441,0.573,0.675,0.222
1765,Sarandi,0.441,0.570,0.728,0.207
1765,Florestal,0.441,0.615,0.732,0.190
1765,Itaguaru,0.441,0.557,0.644,0.239
1765,Major Gercino,0.441,0.509,0.718,0.234
1765,Trindade,0.441,0.580,0.680,0.218
1765,Sao Jose do Alegre,0.441,0.517,0.698,0.237
1787,Dom Cavati,0.440,0.571,0.687,0.217
1787,Sabino,0.440,0.570,0.704,0.212
1787,Itaguari,0.440,0.519,0.632,0.259
1787,Serra do Salitre,0.440,0.603,0.723,0.196
1787,Balneario Pinhal,0.440,0.602,0.678,0.208
1787,Santo Antonio do Caiua,0.440,0.557,0.702,0.218
1787,Travesseiro,0.440,0.559,0.694,0.220
1787,Cachoeira Dourada,0.440,0.600,0.684,0.208
1787,Pouso Redondo,0.440,0.567,0.751,0.200
1787,Itaguaje,0.440,0.554,0.630,0.244
1787,Gaviao Peixoto,0.440,0.655,0.704,0.185
1787,Pirauba,0.440,0.517,0.715,0.230
1787,Nova Gloria,0.440,0.512,0.658,0.253
1787,Teofilo Otoni,0.440,0.582,0.673,0.217
1787,Ibiraci,0.440,0.614,0.706,0.196
1802,Sao Miguel do Araguaia,0.439,0.589,0.646,0.223
1802,Araruna,0.439,0.529,0.636,0.252
1802,Paula Freitas,0.439,0.494,0.713,0.240
1802,Parauapebas,0.439,0.626,0.678,0.199
1802,Rio Claro,0.439,0.578,0.706,0.208
1802,Wenceslau Braz,0.439,0.505,0.690,0.242
1802,Santa Cruz de Monte Castelo,0.439,0.548,0.690,0.224
1802,Restinga,0.439,0.589,0.688,0.209
1802,Heitorai,0.439,0.529,0.665,0.241
1802,Passo de Torres,0.439,0.600,0.734,0.192
1802,Mostardas,0.439,0.634,0.754,0.177
1802,Palmas,0.439,0.646,0.660,0.198
1802,Sao Joao,0.439,0.510,0.723,0.230
1802,Lucianopolis,0.439,0.527,0.725,0.221
1802,Quinta do Sol,0.439,0.561,0.690,0.218
1802,Barracao,0.439,0.535,0.765,0.207
1802,Nipoa,0.439,0.607,0.719,0.194
1802,Rio do Campo,0.439,0.556,0.717,0.212
1802,Jacinto Machado,0.439,0.573,0.729,0.203
1802,Carnauba dos Dantas,0.439,0.484,0.668,0.261
1802,Sagres,0.439,0.536,0.694,0.227
1802,Janiopolis,0.439,0.591,0.690,0.208
1824,Lagoa Formosa,0.438,0.578,0.744,0.196
1824,Guaporema,0.438,0.510,0.696,0.237
1824,Sao Pedro do Turvo,0.438,0.540,0.714,0.218
1824,Rifaina,0.438,0.550,0.703,0.218
1824,Douradoquara,0.438,0.578,0.728,0.200
1824,Joao Ramalho,0.438,0.585,0.706,0.203
1824,Israelandia,0.438,0.524,0.668,0.240
1824,Silvania,0.438,0.615,0.690,0.198
1824,Viana,0.438,0.548,0.657,0.234
1824,Pilar do Sul,0.438,0.637,0.677,0.195
1824,Rubiataba,0.438,0.560,0.640,0.234
1824,Antonina,0.438,0.563,0.702,0.213
1824,Vespasiano,0.438,0.560,0.669,0.224
1837,Caxambu do Sul,0.437,0.508,0.706,0.233
1837,Planalto Alegre,0.437,0.482,0.757,0.229
1837,Ibaiti,0.437,0.576,0.654,0.222
1837,Brejo Alegre,0.437,0.573,0.688,0.211
1837,Cruzeiro do Sul,0.437,0.541,0.704,0.219
1837,Almirante Tamandare,0.437,0.580,0.704,0.204
1837,Perdizes,0.437,0.639,0.751,0.174
1837,Davinopolis,0.437,0.553,0.710,0.213
1837,Vista Alegre do Prata,0.437,0.654,0.748,0.171
1837,Manoel Ribas,0.437,0.554,0.699,0.216
1837,Sao Carlos do Ivai,0.437,0.554,0.660,0.229
1837,Rio Piracicaba,0.437,0.559,0.653,0.228
1837,Palma,0.437,0.539,0.702,0.221
1837,Morro Redondo,0.437,0.557,0.736,0.204
1837,Adelandia,0.437,0.577,0.644,0.224
1837,Visconde do Rio Branco,0.437,0.570,0.686,0.214
1837,Porto Lucena,0.437,0.509,0.705,0.232
1837,Salto do Itarare,0.437,0.477,0.690,0.253
1837,Brasopolis,0.437,0.537,0.675,0.231
1856,Itabera,0.436,0.627,0.694,0.191
1856,Santa Cruz do Capibaribe,0.436,0.597,0.672,0.207
1856,Floriano,0.436,0.551,0.599,0.251
1856,Sao Roque do Canaa,0.436,0.525,0.708,0.223
1856,Campestre da Serra,0.436,0.584,0.765,0.186
1856,Palminopolis,0.436,0.563,0.646,0.228
1856,Itaberai,0.436,0.593,0.639,0.218
1856,Monte Siao,0.436,0.618,0.747,0.179
1856,Nova Hartz,0.436,0.615,0.707,0.191
1856,Nova Serrana,0.436,0.616,0.765,0.176
1856,Coronel Pacheco,0.436,0.526,0.664,0.237
1856,Santa Maria da Serra,0.436,0.619,0.680,0.197
1856,Dionisio Cerqueira,0.436,0.550,0.733,0.205
1856,Patos,0.436,0.535,0.586,0.265
1870,Papagaios,0.435,0.616,0.676,0.197
1870,Amorinopolis,0.435,0.589,0.640,0.219
1870,Santo Antonio das Missoes,0.435,0.551,0.710,0.210
1870,Itaporanga,0.435,0.570,0.688,0.210
1870,Nova Castilho,0.435,0.582,0.705,0.200
1870,Mambore,0.435,0.615,0.654,0.205
1870,Sao Jose do Vale do Rio Preto,0.435,0.557,0.676,0.219
1870,Taquarucu do Sul,0.435,0.595,0.734,0.189
1870,Cafeara,0.435,0.528,0.648,0.240
1870,Caiua,0.435,0.500,0.652,0.252
1870,Angatuba,0.435,0.627,0.691,0.190
1870,Laje do Muriae,0.435,0.527,0.632,0.247
1870,Sao Jose do Serido,0.435,0.500,0.668,0.246
1870,Rodelas,0.435,0.522,0.591,0.267
1870,Monte Castelo,0.435,0.515,0.681,0.234
1885,Araujos,0.434,0.558,0.711,0.206
1885,Santiago do Sul,0.434,0.537,0.731,0.208
1885,Cajati,0.434,0.574,0.711,0.200
1885,Mirim Doce,0.434,0.545,0.742,0.202
1885,Montes Claros de Goias,0.434,0.602,0.676,0.201
1885,Sao Mateus do Sul,0.434,0.575,0.719,0.198
1885,Lima Duarte,0.434,0.554,0.718,0.205
1885,Aspasia,0.434,0.536,0.699,0.218
1885,Galia,0.434,0.584,0.662,0.212
1885,Mato Castelhano,0.434,0.541,0.710,0.213
1885,Nova Independencia,0.434,0.548,0.718,0.208
1885,Erval Seco,0.434,0.509,0.721,0.223
1885,Fazenda Nova,0.434,0.562,0.662,0.220
1885,Morro Agudo de Goias,0.434,0.540,0.621,0.244
1885,Minacu,0.434,0.572,0.676,0.211
1885,Cezarina,0.434,0.586,0.670,0.208
1901,Cristal,0.433,0.641,0.719,0.176
1901,Novo Planalto,0.433,0.563,0.637,0.226
1901,Poco Fundo,0.433,0.606,0.709,0.189
1901,Angelina,0.433,0.546,0.710,0.209
1901,Lupercio,0.433,0.597,0.688,0.198
1901,Matos Costa,0.433,0.539,0.711,0.212
1901,Contenda,0.433,0.587,0.671,0.206
1901,Ji-Parana,0.433,0.589,0.659,0.209
1901,Alpinopolis,0.433,0.596,0.734,0.186
1901,Campina da Lagoa,0.433,0.528,0.652,0.236
1901,Areiopolis,0.433,0.600,0.717,0.189
1901,Soledade de Minas,0.433,0.548,0.721,0.205
1901,Sao Tomas de Aquino,0.433,0.572,0.731,0.194
1901,Campina Grande do Sul,0.433,0.604,0.709,0.190
1901,Limoeiro do Norte,0.433,0.493,0.666,0.247
1901,Arroio do Tigre,0.433,0.551,0.692,0.213
1901,Itamarati de Minas,0.433,0.523,0.706,0.220
1901,Palmares Paulista,0.433,0.656,0.728,0.170
1901,Lagamar,0.433,0.542,0.680,0.221
1901,Sao Jorge D'Oeste,0.433,0.510,0.646,0.247
1901,Capela do Alto,0.433,0.614,0.715,0.185
1922,Narandiba,0.432,0.555,0.716,0.203
1922,Barbosa Ferraz,0.432,0.521,0.677,0.229
1922,Lupionopolis,0.432,0.536,0.708,0.213
1922,Conceicao do Rio Verde,0.432,0.550,0.719,0.204
1922,Ubiretama,0.432,0.497,0.720,0.226
1922,Santa Barbara,0.432,0.573,0.679,0.207
1922,Guiratinga,0.432,0.588,0.654,0.210
1922,Santo Antonio do Amparo,0.432,0.535,0.672,0.225
1922,Miranorte,0.432,0.606,0.583,0.228
1922,Guairaca,0.432,0.543,0.663,0.224
1922,Paranapoema,0.432,0.510,0.690,0.229
1922,Prado Ferreira,0.432,0.510,0.722,0.219
1922,Nova Mutum,0.432,0.640,0.701,0.180
1922,Ariquemes,0.432,0.593,0.684,0.199
1922,Clevelandia,0.432,0.553,0.651,0.224
1922,Vitoria das Missoes,0.432,0.547,0.707,0.209
1922,Ibitiura de Minas,0.432,0.598,0.731,0.184
1939,Sao Valerio do Sul,0.431,0.470,0.716,0.238
1939,Tapurah,0.431,0.620,0.697,0.185
1939,Munhoz,0.431,0.565,0.717,0.197
1939,Campestre,0.431,0.578,0.699,0.198
1939,Vicentinopolis,0.431,0.621,0.684,0.189
1939,Campo do Meio,0.431,0.579,0.683,0.202
1939,Sao Jose de Ribamar,0.431,0.492,0.553,0.295
1939,Timbauba dos Batistas,0.431,0.519,0.661,0.234
1939,Muqui,0.431,0.545,0.651,0.225
1939,Juscimeira,0.431,0.611,0.662,0.198
1939,Claudio,0.431,0.562,0.673,0.212
1939,Divisa Nova,0.431,0.622,0.710,0.181
1939,Encruzilhada do Sul,0.431,0.578,0.694,0.199
1939,Arenapolis,0.431,0.562,0.618,0.230
1939,Mata,0.431,0.579,0.711,0.194
1939,Paty do Alferes,0.431,0.578,0.650,0.213
1939,Estrela do Norte,0.431,0.492,0.710,0.229
1939,Parelhas,0.431,0.479,0.659,0.253
1939,Agronomica,0.431,0.573,0.761,0.184
1939,Sarutaia,0.431,0.598,0.684,0.196
1939,Brejetuba,0.431,0.544,0.668,0.221
1939,Cristalandia,0.431,0.594,0.641,0.210
1939,Santana de Cataguases,0.431,0.497,0.679,0.238
1939,Cachoeira Dourada,0.431,0.518,0.724,0.214
1963,Luziania,0.430,0.614,0.665,0.195
1963,Baependi,0.430,0.545,0.692,0.211
1963,Alto Araguaia,0.430,0.618,0.668,0.192
1963,Avelinopolis,0.430,0.565,0.702,0.201
1963,Simoes Filho,0.430,0.543,0.636,0.230
1963,Santa Tereza do Oeste,0.430,0.555,0.653,0.219
1963,Caetanopolis,0.430,0.587,0.688,0.197
1963,Vespasiano Correa,0.430,0.571,0.772,0.180
1963,Ponte Branca,0.430,0.548,0.659,0.220
1963,Barbosa,0.430,0.573,0.694,0.200
1963,Aguas Frias,0.430,0.552,0.740,0.195
1963,Bom Sucesso do Sul,0.430,0.524,0.672,0.226
1963,Morro Grande,0.430,0.611,0.720,0.181
1963,Acari,0.430,0.500,0.643,0.247
1963,Baldim,0.430,0.539,0.713,0.207
1978,Britania,0.429,0.537,0.670,0.220
1978,Piranhas,0.429,0.592,0.676,0.197
1978,Aimores,0.429,0.545,0.679,0.213
1978,Chacara,0.429,0.594,0.695,0.191
1978,Sao Joao da Mata,0.429,0.591,0.743,0.180
1978,Crominia,0.429,0.574,0.684,0.201
1978,Paulo Afonso,0.429,0.574,0.591,0.233
1978,Bofete,0.429,0.598,0.708,0.187
1978,Ipueira,0.429,0.497,0.616,0.258
1978,Icaraima,0.429,0.524,0.652,0.231
1978,Pranchita,0.429,0.571,0.726,0.191
1978,Fazenda Vilanova,0.429,0.609,0.717,0.181
1978,Janauba,0.429,0.530,0.684,0.218
1978,Acreuna,0.429,0.599,0.658,0.200
1978,Rio Paranaiba,0.429,0.580,0.736,0.185
1978,Guaranta,0.429,0.584,0.667,0.202
1978,Juranda,0.429,0.599,0.676,0.195
1978,Monte Carlo,0.429,0.534,0.716,0.207
1996,Sao Joao da Urtiga,0.428,0.506,0.734,0.211
1996,Arapora,0.428,0.572,0.734,0.187
1996,Santa Tereza de Goias,0.428,0.555,0.635,0.223
1996,Carmo do Cajuru,0.428,0.546,0.731,0.197
1996,Vargem,0.428,0.664,0.732,0.161
1996,Jaupaci,0.428,0.583,0.639,0.211
1996,Itaiopolis,0.428,0.530,0.653,0.226
1996,Serra Azul,0.428,0.619,0.687,0.184
1996,Corrego do Ouro,0.428,0.536,0.670,0.218
1996,Anicuns,0.428,0.554,0.670,0.211
1996,Alto Paraiso de Goias,0.428,0.555,0.687,0.206
1996,Morro Reuter,0.428,0.613,0.750,0.171
1996,Moncoes,0.428,0.580,0.688,0.197
1996,Mesopolis,0.428,0.490,0.688,0.232
1996,Lagoinha,0.428,0.537,0.686,0.213
1996,Bandeirantes,0.428,0.627,0.689,0.181
1996,Vargem Bonita,0.428,0.551,0.690,0.206
1996,Tio Hugo,0.428,0.540,0.727,0.200
1996,Cajazeiras,0.428,0.508,0.672,0.229
1996,Jundiai do Sul,0.428,0.552,0.690,0.206
1996,Campos Borges,0.428,0.518,0.714,0.212
1996,Candelaria,0.428,0.571,0.700,0.196
1996,Sao Sebastiao da Amoreira,0.428,0.557,0.662,0.212
1996,Capao Bonito,0.428,0.596,0.667,0.197
1996,Bonfinopolis de Minas,0.428,0.569,0.697,0.197
1996,Figueira,0.428,0.564,0.625,0.223
2022,Tiros,0.427,0.567,0.711,0.193
2022,Cabo de Santo Agostinho,0.427,0.514,0.642,0.236
2022,Soure,0.427,0.527,0.669,0.221
2022,Wenceslau Braz,0.427,0.573,0.644,0.211
2022,Corumbaiba,0.427,0.586,0.676,0.197
2022,Igarata,0.427,0.614,0.756,0.168
2022,Leopoldo de Bulhoes,0.427,0.566,0.658,0.209
2022,Picos,0.427,0.550,0.627,0.225
2022,Santa Rita de Caldas,0.427,0.569,0.709,0.193
2022,Angelica,0.427,0.534,0.704,0.207
2022,Vere,0.427,0.497,0.723,0.217
2022,Lindolfo Collor,0.427,0.595,0.720,0.182
2022,Ichu,0.427,0.448,0.589,0.295
2022,Sangao,0.427,0.574,0.742,0.183
2022,Hidrolandia,0.427,0.534,0.676,0.216
2037,Tavares,0.426,0.608,0.744,0.171
2037,Aracariguama,0.426,0.612,0.674,0.188
2037,Santa Margarida do Sul,0.426,0.560,0.760,0.182
2037,Bela Vista de Minas,0.426,0.502,0.603,0.255
2037,Pompeu,0.426,0.577,0.711,0.189
2037,Santana,0.426,0.575,0.662,0.203
2037,Frei Inocencio,0.426,0.548,0.618,0.229
2037,Apiaca,0.426,0.538,0.689,0.209
2037,Agua Boa,0.426,0.617,0.651,0.192
2037,Ramilandia,0.426,0.553,0.654,0.214
2037,Pontalinda,0.426,0.546,0.689,0.206
2037,Jaguaracu,0.426,0.512,0.706,0.214
2037,Santa Rita de Jacutinga,0.426,0.537,0.718,0.201
2037,Carrancas,0.426,0.546,0.697,0.203
2051,Chapadao do Ceu,0.425,0.588,0.710,0.184
2051,Joanopolis,0.425,0.636,0.688,0.176
2051,Alecrim,0.425,0.513,0.718,0.209
2051,Mira Estrela,0.425,0.537,0.687,0.208
2051,Serra dos Aimores,0.425,0.534,0.625,0.230
2051,Santa Barbara de Goias,0.425,0.539,0.646,0.221
2051,Capanema,0.425,0.546,0.677,0.208
2051,Inhauma,0.425,0.541,0.664,0.213
2051,Pinheiro Machado,0.425,0.594,0.686,0.189
2051,Costa Marques,0.425,0.553,0.629,0.220
2051,Rio Verde de Mato Grosso,0.425,0.576,0.689,0.193
2051,Moipora,0.425,0.541,0.653,0.217
2051,Iracema do Oeste,0.425,0.494,0.690,0.225
2051,Pouso Alto,0.425,0.560,0.719,0.190
2051,Tapira,0.425,0.633,0.751,0.161
2051,Ipiranga de Goias,0.425,0.523,0.662,0.222
2051,Painel,0.425,0.537,0.710,0.202
2051,Sao Goncalo do Para,0.425,0.555,0.664,0.208
2069,Corrego Danta,0.424,0.577,0.690,0.192
2069,Araguainha,0.424,0.588,0.698,0.186
2069,Delta,0.424,0.587,0.719,0.181
2069,Chopinzinho,0.424,0.532,0.704,0.203
2069,Santa Rosa do Sul,0.424,0.614,0.704,0.176
2069,Porto Nacional,0.424,0.588,0.640,0.203
2069,Glorinha,0.424,0.579,0.741,0.178
2069,Pinheiros,0.424,0.577,0.650,0.203
2069,Cacique Doble,0.424,0.524,0.647,0.225
2069,Planalto,0.424,0.510,0.703,0.213
2069,Castanhal,0.424,0.566,0.652,0.207
2069,Mallet,0.424,0.547,0.702,0.199
2069,Figueirao,0.424,0.608,0.689,0.182
2069,Goiana,0.424,0.516,0.667,0.221
2083,Sao Joao do Caiua,0.423,0.558,0.638,0.213
2083,Guidoval,0.423,0.531,0.665,0.214
2083,Nobres,0.423,0.580,0.644,0.203
2083,Estiva,0.423,0.588,0.744,0.173
2083,Coxim,0.423,0.585,0.711,0.182
2083,Nova Santa Barbara,0.423,0.562,0.668,0.202
2083,Montanha,0.423,0.547,0.657,0.210
2083,Catas Altas,0.423,0.564,0.717,0.187
2083,Sao Manoel do Parana,0.423,0.481,0.696,0.226
2083,Propria,0.423,0.515,0.554,0.266
2083,Carlos Gomes,0.423,0.600,0.746,0.169
2083,Dom Silverio,0.423,0.500,0.684,0.221
2083,Serranopolis,0.423,0.620,0.671,0.182
2083,Galvao,0.423,0.549,0.739,0.187
2083,Sao Simao,0.423,0.542,0.676,0.207
2083,Abatia,0.423,0.545,0.718,0.193
2083,Jaguare,0.423,0.601,0.602,0.209
2083,Senador Firmino,0.423,0.508,0.715,0.208
2083,Inocencia,0.423,0.678,0.735,0.152
2083,Protasio Alves,0.423,0.597,0.742,0.171
2083,Pirapora do Bom Jesus,0.423,0.616,0.712,0.172
2104,Fortaleza de Minas,0.422,0.561,0.734,0.182
2104,Pauliceia,0.422,0.576,0.671,0.194
2104,Camacari,0.422,0.559,0.586,0.230
2104,Renascenca,0.422,0.593,0.722,0.175
2104,Ipora,0.422,0.560,0.699,0.192
2104,Conselheiro Mairinck,0.422,0.525,0.625,0.229
2104,Coqueiros do Sul,0.422,0.508,0.705,0.210
2104,Jaboti,0.422,0.479,0.690,0.228
2104,Americano do Brasil,0.422,0.591,0.643,0.198
2104,Caarapo,0.422,0.592,0.664,0.191
2104,Antonio Carlos,0.422,0.502,0.711,0.211
2104,Santa Rosa de Lima,0.422,0.540,0.717,0.194
2116,Taiacu,0.421,0.617,0.717,0.169
2116,Borrazopolis,0.421,0.569,0.696,0.188
2116,Tucurui,0.421,0.558,0.664,0.201
2116,Sao Goncalo do Abaete,0.421,0.529,0.659,0.214
2116,Silveirania,0.421,0.509,0.665,0.220
2116,Mantena,0.421,0.545,0.670,0.205
2116,Catanduvas,0.421,0.564,0.661,0.200
2116,Santarem,0.421,0.521,0.643,0.222
2116,Pedro Afonso,0.421,0.572,0.640,0.204
2116,Tomazina,0.421,0.536,0.690,0.202
2116,Alvaro de Carvalho,0.421,0.533,0.690,0.203
2116,Bom Jardim de Goias,0.421,0.567,0.647,0.203
2116,Platina,0.421,0.545,0.680,0.202
2116,Tupiratins,0.421,0.525,0.609,0.233
2116,Antonio Prado de Minas,0.421,0.461,0.657,0.246
2116,Vicentina,0.421,0.503,0.672,0.220
2116,Avai,0.421,0.549,0.690,0.197
2133,Agua Branca,0.420,0.465,0.571,0.279
2133,Nortelandia,0.420,0.538,0.611,0.225
2133,Bom Jesus,0.420,0.574,0.664,0.194
2133,Sao Jose dos Ausentes,0.420,0.569,0.686,0.190
2133,Itaruma,0.420,0.644,0.662,0.174
2133,Caceres,0.420,0.566,0.654,0.200
2133,Tapira,0.420,0.502,0.664,0.222
2133,Riozinho,0.420,0.557,0.760,0.175
2133,Quedas do Iguacu,0.420,0.540,0.724,0.189
2133,Araputanga,0.420,0.612,0.651,0.186
2133,Vera,0.420,0.658,0.780,0.144
2133,Itacurubi,0.420,0.587,0.693,0.182
2133,Campestre de Goias,0.420,0.527,0.643,0.218
2133,Major Vieira,0.420,0.523,0.720,0.197
2133,Taquarituba,0.420,0.614,0.642,0.188
2133,Guia Lopes da Laguna,0.420,0.545,0.671,0.202
2133,Cerro Branco,0.420,0.534,0.696,0.200
2133,Maracanau,0.420,0.495,0.649,0.230
2151,Pocone,0.419,0.593,0.613,0.203
2151,Joao Pinheiro,0.419,0.564,0.680,0.192
2151,Moreno,0.419,0.491,0.655,0.229
2151,Juazeiro do Norte,0.419,0.533,0.613,0.225
2151,Silveiras,0.419,0.553,0.695,0.192
2151,Prados,0.419,0.497,0.715,0.207
2151,Ampere,0.419,0.524,0.690,0.203
2151,Bandeira do Sul,0.419,0.579,0.709,0.179
2151,Japeri,0.419,0.543,0.626,0.217
2160,Colinas do Tocantins,0.418,0.591,0.647,0.191
2160,Central de Minas,0.418,0.502,0.669,0.217
2160,Ponte Alta,0.418,0.592,0.662,0.186
2160,Marilandia do Sul,0.418,0.514,0.728,0.195
2160,Ivinhema,0.418,0.560,0.662,0.197
2160,Areias,0.418,0.551,0.648,0.205
2160,Vianopolis,0.418,0.582,0.700,0.179
2160,Mirai,0.418,0.552,0.683,0.194
2160,Anchieta,0.418,0.526,0.742,0.187
2160,Alambari,0.418,0.612,0.688,0.174
2160,Bom Jesus da Penha,0.418,0.578,0.700,0.180
2160,Indiara,0.418,0.597,0.653,0.188
2160,Rodeiro,0.418,0.486,0.709,0.212
2160,Formosa do Sul,0.418,0.476,0.733,0.210
2160,Ijaci,0.418,0.485,0.709,0.213
2160,Sao Tiago,0.418,0.521,0.682,0.205
2160,Vitoria de Santo Antao,0.418,0.517,0.585,0.242
2160,Santa Cecilia do Pavao,0.418,0.551,0.668,0.198
2160,Paraibuna,0.418,0.613,0.685,0.174
2179,Resende Costa,0.417,0.542,0.657,0.203
2179,Santa Maria Madalena,0.417,0.530,0.719,0.190
2179,Sao Jorge do Patrocinio,0.417,0.466,0.648,0.240
2179,Itapaci,0.417,0.591,0.644,0.191
2179,Guarai,0.417,0.573,0.588,0.215
2179,Santa Luzia,0.417,0.485,0.586,0.256
2179,Floresta,0.417,0.496,0.652,0.225
2179,Minas do Leao,0.417,0.557,0.690,0.188
2179,Ibirapuita,0.417,0.533,0.703,0.193
2179,Juquitiba,0.417,0.593,0.704,0.174
